service_name,arm_sku_name,arm_region_name,meter_name,unit_of_measure,currency_code,previous_price,current_price,delta_pct,is_synthetic,effective_start_date
Storage,AMLFS-Durable-Premium-125,eastus,Provisioned Capacity,1 GiB/Hour,USD,0.000198,0.000198,0.0,0,2023-07-01T00:00:00Z
Storage,AMLFS-Durable-Premium-250,eastus,Provisioned Capacity,1 GiB/Hour,USD,0.000287,0.000287,0.0,0,2023-07-01T00:00:00Z
Storage,AMLFS-Durable-Premium-40,eastus,Provisioned Capacity,1 GiB/Hour,USD,0.000114,0.000114,0.0,0,2023-07-01T00:00:00Z
Storage,AMLFS-Durable-Premium-500,eastus,Provisioned Capacity,1 GiB/Hour,USD,0.000466,0.000466,0.0,0,2023-07-01T00:00:00Z
Storage,Account Encrypted GRS,eastus,Account Encrypted Delete Operations,10K,USD,0.0,0.0,,0,2021-03-01T00:00:00Z
Storage,Account Encrypted GRS,eastus,Account Encrypted GRS Batch Write Operations,10K,USD,0.15,0.15,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted GRS,eastus,Account Encrypted GRS Write Operations,10K,USD,0.05,0.05,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted GRS,eastus,Account Encrypted List Operations,10K,USD,0.09,0.09,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted GRS,eastus,Account Encrypted Read Operations,10K,USD,0.005,0.005,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted GRS,eastus,Account Encrypted Scan Operations,10K,USD,0.09,0.09,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted GRS,eastus,GRS Data Stored,1 GB/Month,USD,0.09,0.09,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted GZRS,eastus,Account Encrypted Delete Operations,10K,USD,0.0,0.0,,0,2021-03-01T00:00:00Z
Storage,Account Encrypted GZRS,eastus,Account Encrypted GZRS Batch Write Operations,10K,USD,0.1725,0.1725,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted GZRS,eastus,Account Encrypted GZRS Data Stored,1 GB/Month,USD,0.1116,0.1116,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted GZRS,eastus,Account Encrypted GZRS Write Operations,10K,USD,0.0575,0.0575,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted GZRS,eastus,Account Encrypted List Operations,10K,USD,0.09,0.09,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted GZRS,eastus,Account Encrypted Read Operations,10K,USD,0.005,0.005,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted GZRS,eastus,Account Encrypted Scan Operations,10K,USD,0.09,0.09,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted LRS,eastus,Account Encrypted Batch Write Operations,10K,USD,0.075,0.075,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted LRS,eastus,Account Encrypted Delete Operations,10K,USD,0.0,0.0,,0,2021-03-01T00:00:00Z
Storage,Account Encrypted LRS,eastus,Account Encrypted List Operations,10K,USD,0.09,0.09,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted LRS,eastus,Account Encrypted Read Operations,10K,USD,0.005,0.005,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted LRS,eastus,Account Encrypted Scan Operations,10K,USD,0.09,0.09,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted LRS,eastus,Account Encrypted Write Operations,10K,USD,0.025,0.025,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted LRS,eastus,LRS Data Stored,1 GB/Month,USD,0.045,0.045,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted RA-GRS,eastus,Account Encrypted Delete Operations,10K,USD,0.0,0.0,,0,2021-03-01T00:00:00Z
Storage,Account Encrypted RA-GRS,eastus,Account Encrypted GRS Batch Write Operations,10K,USD,0.15,0.15,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted RA-GRS,eastus,Account Encrypted GRS Write Operations,10K,USD,0.05,0.05,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted RA-GRS,eastus,Account Encrypted List Operations,10K,USD,0.09,0.09,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted RA-GRS,eastus,Account Encrypted Read Operations,10K,USD,0.005,0.005,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted RA-GRS,eastus,Account Encrypted Scan Operations,10K,USD,0.09,0.09,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted RA-GRS,eastus,RA-GRS Data Stored,1 GB/Month,USD,0.1125,0.1125,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted RA-GZRS,eastus,Account Encrypted Delete Operations,10K,USD,0.0,0.0,,0,2021-03-01T00:00:00Z
Storage,Account Encrypted RA-GZRS,eastus,Account Encrypted List Operations,10K,USD,0.09,0.09,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted RA-GZRS,eastus,Account Encrypted RA-GZRS Batch Write Operations,10K,USD,0.1725,0.1725,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted RA-GZRS,eastus,Account Encrypted RA-GZRS Data Stored,1 GB/Month,USD,0.1395,0.1395,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted RA-GZRS,eastus,Account Encrypted RA-GZRS Write Operations,10K,USD,0.0575,0.0575,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted RA-GZRS,eastus,Account Encrypted Read Operations,10K,USD,0.005,0.005,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted RA-GZRS,eastus,Account Encrypted Scan Operations,10K,USD,0.09,0.09,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted ZRS,eastus,Account Encrypted Batch Write Operations,10K,USD,0.075,0.075,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted ZRS,eastus,Account Encrypted Delete Operations,10K,USD,0.0,0.0,,0,2021-03-01T00:00:00Z
Storage,Account Encrypted ZRS,eastus,Account Encrypted List Operations,10K,USD,0.09,0.09,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted ZRS,eastus,Account Encrypted Read Operations,10K,USD,0.005,0.005,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted ZRS,eastus,Account Encrypted Scan Operations,10K,USD,0.09,0.09,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted ZRS,eastus,Account Encrypted Write Operations,10K,USD,0.025,0.025,0.0,0,2021-03-01T00:00:00Z
Storage,Account Encrypted ZRS,eastus,ZRS Data Stored,1 GB/Month,USD,0.05625,0.05625,0.0,0,2021-03-01T00:00:00Z
Storage,Archive GRS,eastus,Archive Data Retrieval,1 GB,USD,0.02,0.02,0.0,0,2019-10-01T00:00:00Z
Storage,Archive GRS,eastus,Archive Data Retrieval,1 GB,USD,0.02,0.02,0.0,0,2018-03-01T00:00:00Z
Storage,Archive GRS,eastus,Archive Data Retrieval,1 GB,USD,0.02,0.02,0.0,0,2019-10-01T00:00:00Z
Storage,Archive GRS,eastus,Archive Data Write,1 GB,USD,0.0,0.0,,0,2018-03-01T00:00:00Z
Storage,Archive GRS,eastus,Archive GRS Data Retrieval,1 GB,USD,0.02,0.02,0.0,0,2020-03-01T00:00:00Z
Storage,Archive GRS,eastus,Archive GRS Data Stored,1 GB/Month,USD,0.00299,0.00299,0.0,0,2019-09-01T00:00:00Z
Storage,Archive GRS,eastus,Archive GRS Data Stored,1 GB/Month,USD,0.00299,0.00299,0.0,0,2019-06-01T00:00:00Z
Storage,Archive GRS,eastus,Archive GRS Data Stored,1 GB/Month,USD,0.00299,0.00299,0.0,0,2019-09-01T00:00:00Z
Storage,Archive GRS,eastus,Archive GRS Data Stored,1 GB/Month,USD,0.00299,0.00299,0.0,0,2020-11-01T00:00:00Z
Storage,Archive GRS,eastus,Archive GRS Early Delete,1 GB,USD,0.00299,0.00299,0.0,0,2019-06-01T00:00:00Z
Storage,Archive GRS,eastus,Archive GRS Early Delete,1 GB,USD,0.00299,0.00299,0.0,0,2021-10-01T00:00:00Z
Storage,Archive GRS,eastus,Archive GRS Early Delete,1 GB,USD,0.00299,0.00299,0.0,0,2020-02-01T00:00:00Z
Storage,Archive GRS,eastus,Archive GRS Early Delete,1 GB,USD,0.00299,0.00299,0.0,0,2020-02-01T00:00:00Z
Storage,Archive GRS,eastus,Archive GRS Named Encryption Scopes,1/Month,USD,1.0,1.0,0.0,0,2021-03-01T00:00:00Z
Storage,Archive GRS,eastus,Archive GRS Priority Data Retrieval,1 GB,USD,0.1,0.1,0.0,0,2022-12-01T00:00:00Z
Storage,Archive GRS,eastus,Archive GRS Priority Read Operations,10K,USD,65.0,65.0,0.0,0,2022-12-01T00:00:00Z
Storage,Archive GRS,eastus,Archive GRS Read Operations,10K,USD,6.5,6.5,0.0,0,2020-03-01T00:00:00Z
Storage,Archive GRS,eastus,Archive GRS Write Operations,10K,USD,0.21,0.21,0.0,0,2018-03-01T00:00:00Z
Storage,Archive GRS,eastus,Archive GRS Write Operations,10K,USD,0.21,0.21,0.0,0,2019-04-01T00:00:00Z
Storage,Archive GRS,eastus,Archive GRS Write Operations,10K,USD,0.273,0.273,0.0,0,2019-04-01T00:00:00Z
Storage,Archive GRS,eastus,Archive GRS Write Operations,10K,USD,0.273,0.273,0.0,0,2020-03-01T00:00:00Z
Storage,Archive GRS,eastus,Archive Priority Data Retrieval,1 GB,USD,0.1,0.1,0.0,0,2020-06-01T00:00:00Z
Storage,Archive GRS,eastus,Archive Priority Read Operations,10K,USD,50.0,50.0,0.0,0,2020-06-01T00:00:00Z
Storage,Archive GRS,eastus,Archive Read Operations,10K,USD,5.0,5.0,0.0,0,2018-03-01T00:00:00Z
Storage,Archive GRS,eastus,Archive Read Operations,10K,USD,6.5,6.5,0.0,0,2019-04-01T00:00:00Z
Storage,Archive GRS,eastus,Archive Read Operations,10K,USD,5.0,5.0,0.0,0,2019-04-01T00:00:00Z
Storage,Archive GRS,eastus,GRS Index Tags,10K/Month,USD,0.069,0.069,0.0,0,2021-02-01T00:00:00Z
Storage,Archive GRS,eastus,Priority Data Retrieval,1 GB,USD,0.1,0.1,0.0,0,2022-12-01T00:00:00Z
Storage,Archive GRS,eastus,Priority Data Retrieval,1 GB,USD,0.1,0.1,0.0,0,2022-12-01T00:00:00Z
Storage,Archive GRS,eastus,Priority Read Operations,10K,USD,65.0,65.0,0.0,0,2022-12-01T00:00:00Z
Storage,Archive GRS,eastus,Priority Read Operations,10K,USD,50.0,50.0,0.0,0,2022-12-01T00:00:00Z
Storage,Archive LRS,eastus,Archive Data Retrieval,1 GB,USD,0.02,0.02,0.0,0,2019-10-01T00:00:00Z
Storage,Archive LRS,eastus,Archive Data Retrieval,1 GB,USD,0.02,0.02,0.0,0,2018-03-01T00:00:00Z
Storage,Archive LRS,eastus,Archive Data Retrieval,1 GB,USD,0.02,0.02,0.0,0,2019-10-01T00:00:00Z
Storage,Archive LRS,eastus,Archive Data Write,1 GB,USD,0.0,0.0,,0,2026-04-01T00:00:00Z
Storage,Archive LRS,eastus,Archive Data Write,1 GB,USD,0.0,0.0,,0,2018-03-01T00:00:00Z
Storage,Archive LRS,eastus,Archive LRS Data Retrieval,1 GB,USD,0.02,0.02,0.0,0,2020-03-01T00:00:00Z
Storage,Archive LRS,eastus,Archive LRS Data Stored,1 GB/Month,USD,0.00099,0.00099,0.0,0,2019-09-01T00:00:00Z
Storage,Archive LRS,eastus,Archive LRS Data Stored,1 GB/Month,USD,0.00099,0.00099,0.0,0,2019-09-01T00:00:00Z
Storage,Archive LRS,eastus,Archive LRS Data Stored,1 GB/Month,USD,0.00099,0.00099,0.0,0,2019-06-01T00:00:00Z
Storage,Archive LRS,eastus,Archive LRS Data Stored,1 GB/Month,USD,0.00099,0.00099,0.0,0,2020-11-01T00:00:00Z
Storage,Archive LRS,eastus,Archive LRS Early Delete,1 GB,USD,0.00099,0.00099,0.0,0,2020-02-01T00:00:00Z
Storage,Archive LRS,eastus,Archive LRS Early Delete,1 GB,USD,0.00099,0.00099,0.0,0,2020-02-01T00:00:00Z
Storage,Archive LRS,eastus,Archive LRS Early Delete,1 GB,USD,0.00099,0.00099,0.0,0,2021-10-01T00:00:00Z
Storage,Archive LRS,eastus,Archive LRS Early Delete,1 GB,USD,0.00099,0.00099,0.0,0,2019-06-01T00:00:00Z
Storage,Archive LRS,eastus,Archive LRS Named Encryption Scopes,1/Month,USD,1.0,1.0,0.0,0,2021-03-01T00:00:00Z
Storage,Archive LRS,eastus,Archive LRS Priority Data Retrieval,1 GB,USD,0.1,0.1,0.0,0,2022-12-01T00:00:00Z
Storage,Archive LRS,eastus,Archive LRS Priority Read Operations,10K,USD,65.0,65.0,0.0,0,2022-12-01T00:00:00Z
Storage,Archive LRS,eastus,Archive LRS Read Operations,10K,USD,6.5,6.5,0.0,0,2020-03-01T00:00:00Z
Storage,Archive LRS,eastus,Archive LRS Write Operations,10K,USD,0.1,0.1,0.0,0,2018-03-01T00:00:00Z
Storage,Archive LRS,eastus,Archive LRS Write Operations,10K,USD,0.13,0.13,0.0,0,2020-03-01T00:00:00Z
Storage,Archive LRS,eastus,Archive Priority Data Retrieval,1 GB,USD,0.1,0.1,0.0,0,2020-06-01T00:00:00Z
Storage,Archive LRS,eastus,Archive Priority Read Operations,10K,USD,50.0,50.0,0.0,0,2020-06-01T00:00:00Z
Storage,Archive LRS,eastus,Archive Read Operations,10K,USD,5.0,5.0,0.0,0,2018-03-01T00:00:00Z
Storage,Archive LRS,eastus,Archive Read Operations,10K,USD,6.5,6.5,0.0,0,2019-04-01T00:00:00Z
Storage,Archive LRS,eastus,Archive Read Operations,10K,USD,5.0,5.0,0.0,0,2019-04-01T00:00:00Z
Storage,Archive LRS,eastus,Archive Write Operations,10K,USD,0.13,0.13,0.0,0,2019-04-01T00:00:00Z
Storage,Archive LRS,eastus,Archive Write Operations,10K,USD,0.1,0.1,0.0,0,2019-04-01T00:00:00Z
Storage,Archive LRS,eastus,Index Tags,10K/Month,USD,0.03,0.03,0.0,0,2021-02-01T00:00:00Z
Storage,Archive LRS,eastus,Priority Data Retrieval,1 GB,USD,0.1,0.1,0.0,0,2022-12-01T00:00:00Z
Storage,Archive LRS,eastus,Priority Data Retrieval,1 GB,USD,0.1,0.1,0.0,0,2022-12-01T00:00:00Z
Storage,Archive LRS,eastus,Priority Read Operations,10K,USD,65.0,65.0,0.0,0,2022-12-01T00:00:00Z
Storage,Archive LRS,eastus,Priority Read Operations,10K,USD,50.0,50.0,0.0,0,2022-12-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Archive Data Retrieval,1 GB,USD,0.02,0.02,0.0,0,2019-10-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Archive Data Retrieval,1 GB,USD,0.02,0.02,0.0,0,2018-03-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Archive Data Retrieval,1 GB,USD,0.02,0.02,0.0,0,2019-10-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Archive Data Write,1 GB,USD,0.0,0.0,,0,2018-03-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Archive GRS Write Operations,10K,USD,0.21,0.21,0.0,0,2018-03-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Archive GRS Write Operations,10K,USD,0.21,0.21,0.0,0,2019-04-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Archive GRS Write Operations,10K,USD,0.273,0.273,0.0,0,2019-04-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Archive Priority Data Retrieval,1 GB,USD,0.1,0.1,0.0,0,2020-06-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Archive Priority Read Operations,10K,USD,50.0,50.0,0.0,0,2020-06-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Archive RA-GRS Data Retrieval,1 GB,USD,0.02,0.02,0.0,0,2020-03-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Archive RA-GRS Data Stored,1 GB/Month,USD,0.00299,0.00299,0.0,0,2020-11-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Archive RA-GRS Data Stored,1 GB/Month,USD,0.00299,0.00299,0.0,0,2019-09-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Archive RA-GRS Data Stored,1 GB/Month,USD,0.00299,0.00299,0.0,0,2019-09-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Archive RA-GRS Data Stored,1 GB/Month,USD,0.00299,0.00299,0.0,0,2019-06-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Archive RA-GRS Early Delete,1 GB,USD,0.00299,0.00299,0.0,0,2020-02-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Archive RA-GRS Early Delete,1 GB,USD,0.00299,0.00299,0.0,0,2019-06-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Archive RA-GRS Early Delete,1 GB,USD,0.00299,0.00299,0.0,0,2020-02-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Archive RA-GRS Early Delete,1 GB,USD,0.00299,0.00299,0.0,0,2021-10-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Archive RA-GRS Named Encryption Scopes,1/Month,USD,1.5,1.5,0.0,0,2021-03-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Archive RA-GRS Priority Data Retrieval,1 GB,USD,0.1,0.1,0.0,0,2022-12-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Archive RA-GRS Priority Read Operations,10K,USD,65.0,65.0,0.0,0,2022-12-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Archive RA-GRS Read Operations,10K,USD,6.5,6.5,0.0,0,2020-03-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Archive RA-GRS Write Operations,10K,USD,0.273,0.273,0.0,0,2020-03-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Archive Read Operations,10K,USD,5.0,5.0,0.0,0,2018-03-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Archive Read Operations,10K,USD,6.5,6.5,0.0,0,2019-04-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Archive Read Operations,10K,USD,5.0,5.0,0.0,0,2019-04-01T00:00:00Z
Storage,Archive RA-GRS,eastus,GRS Index Tags,10K/Month,USD,0.069,0.069,0.0,0,2021-02-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Priority Data Retrieval,1 GB,USD,0.1,0.1,0.0,0,2022-12-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Priority Data Retrieval,1 GB,USD,0.1,0.1,0.0,0,2022-12-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Priority Read Operations,10K,USD,50.0,50.0,0.0,0,2022-12-01T00:00:00Z
Storage,Archive RA-GRS,eastus,Priority Read Operations,10K,USD,65.0,65.0,0.0,0,2022-12-01T00:00:00Z
Storage,Blob,eastus,Blob Changes,1M,USD,1.0,1.0,0.0,0,2020-10-01T00:00:00Z
Storage,Burst Enablement LRS,eastus,LRS Burst Enablement,1/Month,USD,24.576,24.576,0.0,0,2021-09-01T00:00:00Z
Storage,Burst Enablement ZRS,eastus,ZRS Burst Enablement,1/Month,USD,24.576,24.576,0.0,0,2024-09-01T00:00:00Z
Storage,Burst Transactions LRS,eastus,LRS Burst Transactions,10K/Month,USD,0.005,0.005,0.0,0,2021-09-01T00:00:00Z
Storage,Burst Transactions ZRS,eastus,ZRS Burst Transactions,10K/Month,USD,0.005,0.005,0.0,0,2024-09-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Blob Inventory,1M,USD,0.025,0.025,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Blob Inventory,1M,USD,0.035,0.035,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Data Retrieval,1 GB,USD,0.03,0.03,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Data Retrieval,1 GB,USD,0.03,0.03,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Data Retrieval,1 GB,USD,0.03,0.03,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Data Retrieval,1 GB,USD,0.03,0.03,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Data Retrieval,1 GB,USD,0.03,0.03,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Data Returned for Query Acceleration,1 GB,USD,0.01,0.01,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Data Returned for Query Acceleration,1 GB,USD,0.005,0.005,0.0,0,2023-08-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Data Scanned for Query Acceleration,1 GB,USD,0.002,0.002,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Data Scanned for Query Acceleration,1 GB,USD,0.001,0.001,0.0,0,2023-08-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Data Stored,1 GB/Month,USD,0.0081,0.0081,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Data Stored,1 GB/Month,USD,0.0081,0.0081,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Data Stored,1 GB/Month,USD,0.0081,0.0081,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Data Stored,1 GB/Month,USD,0.0081,0.0081,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Data Stored,1 GB/Month,USD,0.0081,0.0081,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Data Write,1 GB,USD,0.0,0.0,,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Data Write,1 GB,USD,0.0,0.0,,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Data Write,1 GB,USD,0.0,0.0,,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Data Write,1 GB,USD,0.0,0.0,,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Data Write,1 GB,USD,0.0,0.0,,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Early Delete,1 GB,USD,0.0081,0.0081,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Early Delete,1 GB,USD,0.0081,0.0081,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Early Delete,1 GB,USD,0.0081,0.0081,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Early Delete,1 GB,USD,0.0081,0.0081,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Early Delete,1 GB,USD,0.0081,0.0081,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Index Tags,10K/Month,USD,0.069,0.069,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Index Tags,10K/Month,USD,0.069,0.069,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Read Operations,10K,USD,0.1,0.1,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Read Operations,10K,USD,0.1,0.1,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Read Operations,10K,USD,0.13,0.13,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Read Operations,10K,USD,0.1,0.1,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Read Operations,10K,USD,0.13,0.13,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Write Operations,10K,USD,0.36,0.36,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Write Operations,10K,USD,0.468,0.468,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Write Operations,10K,USD,0.468,0.468,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Write Operations,10K,USD,0.36,0.36,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GRS Write Operations,10K,USD,0.36,0.36,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Blob Inventory,1M,USD,0.025,0.025,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Blob Inventory,1M,USD,0.035,0.035,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Data Retrieval,1 GB,USD,0.03,0.03,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Data Retrieval,1 GB,USD,0.03,0.03,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Data Retrieval,1 GB,USD,0.03,0.03,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Data Retrieval,1 GB,USD,0.03,0.03,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Data Returned for Query Acceleration,1 GB,USD,0.005,0.005,0.0,0,2023-08-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Data Returned for Query Acceleration,1 GB,USD,0.01,0.01,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Data Scanned for Query Acceleration,1 GB,USD,0.002,0.002,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Data Scanned for Query Acceleration,1 GB,USD,0.001,0.001,0.0,0,2023-08-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Data Stored,1 GB/Month,USD,0.0085,0.0085,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Data Stored,1 GB/Month,USD,0.0085,0.0085,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Data Stored,1 GB/Month,USD,0.0085,0.0085,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Data Stored,1 GB/Month,USD,0.0085,0.0085,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Data Write,1 GB,USD,0.0,0.0,,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Data Write,1 GB,USD,0.0,0.0,,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Data Write,1 GB,USD,0.0,0.0,,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Data Write,1 GB,USD,0.0,0.0,,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Early Delete,1 GB,USD,0.0085,0.0085,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Early Delete,1 GB,USD,0.0085,0.0085,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Early Delete,1 GB,USD,0.0085,0.0085,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Early Delete,1 GB,USD,0.0085,0.0085,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Index Tags,10K/Month,USD,0.03,0.03,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Index Tags,10K/Month,USD,0.03,0.03,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Read Operations,10K,USD,0.13,0.13,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Read Operations,10K,USD,0.1,0.1,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Read Operations,10K,USD,0.1,0.1,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Read Operations,10K,USD,0.13,0.13,0.0,0,2023-05-01T00:00:00Z
Storage,Cold,eastus,Cold GZRS Write Operations,10K,USD,0.38,0.38,0.0,0,2023-05-01T00:00:00Z
